id,system,name,genre,developer,publisher,region,playcount,gametime,lastplayed,releasedate,rom
12949,Game Gear,Spider-Man / X-Men: Arcade's Revenge,Briga de rua,Software Creations,Flying Edge,us,1,259,2022-11-21 10:53:47,1994-03-01 00:00:00,Spider-Man - X-Men - Arcade's Revenge (USA).zip
12890,Game Gear,Astérix and the Great Rescue,Plataforma,Core Design,SEGA,us,1,32,2024-04-10 22:18:35,1994-01-01 00:00:00,Asterix and the Great Rescue (USA).zip
13030,Game Gear,Captain America and The Avengers,Briga de rua,Realtime Associates,Mindscape,eu,5,86,2024-06-22 14:02:41,1993-01-01 00:00:00,Captain America and the Avengers (USA  Europe).zip
2970,Gameboy,Super Mario Land,Ação,Nintendo,Nintendo,wr,,,,1989-07-31 00:00:00,Super Mario Land (World).zip
3123,Gameboy,Double Dragon II,Briga de rua,Tecmo,Acclaim,eu,,,,1991-12-01 00:00:00,Double Dragon II (USA  Europe).zip
3028,Gameboy,Final Fantasy Legend II,Jogos de RPG,Square Enix,Square Enix,us,,,,1991-11-01 00:00:00,Final Fantasy Legend II (USA).zip
3125,Gameboy,Adventure Island,Ação,Hudson,Hudson,eu,,,,1992-02-01 00:00:00,Adventure Island (USA  Europe).zip
3082,Gameboy,Kid Icarus : Of Myths and Monsters,Plataforma,Nintendo,Nintendo,eu,,,,1992-02-01 00:00:00,Kid Icarus - Of Myths and Monsters (USA  Europe).zip
3338,Gameboy,Fist of the North Star,Luta,Shouei System,Taxan USA Corp.,us,,,,1989-01-01 00:00:00,Fist of the North Star (USA).zip
3183,Gameboy,Kid Dracula,Ação,Konami,Konami,eu,,,,1993-01-03 00:00:00,Kid Dracula (USA  Europe).zip
3071,Gameboy,Disney's DuckTales 2,Plataforma,Capcom,Capcom,us,,,,1991-01-01 00:00:00,DuckTales 2 (USA).zip
59624,Gameboy,The Adventures of Star Saver,Ação,A Wave Inc,Taito,eu,,,,1992-01-01 00:00:00,Adventures of Star Saver  The (USA  Europe).zip
70767,Gameboy,Teenage Mutant Ninja Turtles II : Back from the Sewers,Plataforma,Konami,Konami,us,,,,1992-05-21 00:00:00,Teenage Mutant Ninja Turtles II - Back from the Sewers (USA).zip
2964,Gameboy,Super Mario Land 2: 6 Golden Coins,Plataforma,Nintendo,Nintendo,eu,,,,1992-11-02 00:00:00,Super Mario Land 2 - 6 Golden Coins (USA  Europe).zip
3278,Gameboy,The Addams Family - Pugsley's Scavenger Hunt,Ação,Ocean,Ocean,eu,,,,1993-01-01 00:00:00,Addams Family  The - Pugsley's Scavenger Hunt (USA  Europe).zip
2991,Gameboy,Metroid II : Return of Samus,Plataforma,Nintendo,Nintendo,wr,,,,1991-08-26 00:00:00,Metroid II - Return of Samus (World).zip
3289,Gameboy,Tiny Toon Adventures 2 : Montana's Movie Madness,Plataforma,Konami,Konami,eu,,,,1993-11-02 00:00:00,Tiny Toon Adventures 2 - Montana's Movie Madness (USA  Europe).zip
3284,Gameboy,Mickey's Dangerous Chase,Plataforma,Now Production Co.  Ltd.,Capcom,us,,,,1991-01-01 00:00:00,Mickey's Dangerous Chase (USA).zip
3038,Gameboy,Yoshi's Cookie,Quebra-cabeças,Home Data,Nintendo,eu,,,,1993-01-01 00:00:00,Yoshi's Cookie (USA  Europe).zip
70850,Gameboy,The Little Mermaid,Ação,Capcom,Capcom,us,,,,1993-01-01 00:00:00,Little Mermaid  The (USA).zip
2988,Gameboy,Mortal Kombat,Luta,Midway,Acclaim,eu,,,,1993-09-13 00:00:00,Mortal Kombat (USA  Europe).zip
3072,Gameboy,Looney Tunes,Ação,Sunsoft,Sunsoft,eu,,,,1992-01-01 00:00:00,Looney Tunes (USA  Europe).zip
3618,Gameboy,Pinocchio,Quebra-cabeças,NMS Software Ltd.,Black Pearl Software,us,,,,1996-01-01 00:00:00,Pinocchio (USA).zip
3049,Gameboy,Final Fantasy Legend III,Shoot'em Up,Square Enix,Square Enix,us,,,,1993-09-29 00:00:00,Final Fantasy Legend III (USA).zip
69790,Gameboy,Pipe Dream,Estratégia,The Assembly Line,Bullet Proof Software,us,,,,1990-01-01 00:00:00,Pipe Dream (USA).zip
71242,Gameboy,Yoshi,Ação,Game Freak,Nintendo,us,,,,1991-12-02 00:00:00,Yoshi (USA).zip
3056,Gameboy,Dr. Mario,Quebra-cabeças,Nintendo,Nintendo,wr,,,,1990-01-01 00:00:00,Dr. Mario (World).zip
70769,Gameboy,Teenage Mutant Ninja Turtles III : Radical Rescue,Plataforma / Combate com rolagem,Konami,Konami,us,,,,1993-01-01 00:00:00,Teenage Mutant Ninja Turtles III - Radical Rescue (USA).zip
3103,Gameboy,Mega Man : Dr. Wily's Revenge,Ação,Capcom,Capcom,us,,,,1991-12-02 00:00:00,Mega Man - Dr. Wily's Revenge (USA).zip
3129,Gameboy,Pac-Man,Ação / Labirinto,Namco,Namco,us,,,,1991-04-02 00:00:00,Pac-Man (USA).zip
59723,Gameboy,Alfred Chicken,Plataforma / Corre e Pula com rolagem,Twilight,Mindscape,us,,,,1994-02-01 00:00:00,Alfred Chicken (USA).zip
3520,Gameboy,The Flintstones,Ação,Ocean,Twilight Games,eu,,,,1994-01-01 00:00:00,Flintstones  The (USA  Europe).zip
3553,Gameboy,The Real Ghostbusters,Ação,Kemco,Activision,us,,,,1994-01-01 00:00:00,Real Ghostbusters  The (USA).zip
3491,Gameboy,BurgerTime Deluxe,Variados,Namco,Namco,wr,,,,1992-02-25 00:00:00,BurgerTime Deluxe (World).zip
3014,Gameboy,Teenage Mutant Ninja Turtles : Fall of the Foot Clan,Plataforma,Ultra Games,Konami,us,,,,1990-04-03 00:00:00,Teenage Mutant Ninja Turtles - Fall of the Foot Clan (USA).zip
3002,Gameboy,Disney's DuckTales,Plataforma,Capcom,Capcom,us,,,,1990-10-02 00:00:00,DuckTales (USA).zip
3357,Gameboy,Joe & Mac : Caveman Ninja,Plataforma,Data East,Data East,us,,,,1990-10-02 00:00:00,Joe & Mac (USA).zip
3012,Gameboy,Mortal Kombat II,Esporte,Midway,Acclaim,eu,,,,1994-09-13 00:00:00,Mortal Kombat II (USA  Europe).zip
3187,Gameboy,The Addams Family,Ação,Ocean,Ocean,us,,,,1994-09-13 00:00:00,Addams Family  The (USA).zip
3523,Gameboy,Barbie : Game Girl,Plataforma,Imagineer,HiTech Software,eu,,,,1992-10-01 00:00:00,Barbie - Game Girl (USA  Europe).zip
70441,Gameboy,The Simpsons : Bart & the Beanstalk,Ação,Software Creations,Acclaim,eu,,,,1994-01-01 00:00:00,Simpsons  The - Bart & the Beanstalk (USA  Europe).zip
3449,Gameboy,RoboCop 2,Plataforma / Tiro com rolagem,Painting by Numbers,Ocean,eu,,,,1991-01-01 00:00:00,RoboCop 2 (USA  Europe).zip
3437,Gameboy,Frogger,Tiro,Konami,Majesco,us,,,,1991-01-01 00:00:00,Frogger (USA).zip
3530,Gameboy,Wayne's World,Ação,Robert Fiorini & Associates,Capstone Software,us,,,,1993-11-02 00:00:00,Wayne's World (USA).zip
3328,Gameboy,The Blues Brothers,Plataforma,Titus,Titus,eu,,,,1993-11-02 00:00:00,Blues Brothers  The (USA  Europe).zip
71139,Gameboy,Wave Race,Corrida / Pilotagem,Pax Softnica,Nintendo,eu,,,,1997-06-24 00:00:00,Wave Race (USA  Europe).zip
3385,Gameboy,Ms. Pac-Man,Ação / Labirinto,Midway,Namco,us,,,,1993-10-02 00:00:00,Ms. Pac-Man (USA).zip
3024,Gameboy,Jurassic Park,Ação,Ocean,Ocean,us,,,,1993-01-01 00:00:00,Jurassic Park (USA).zip
70737,Gameboy,TaleSpin,Shoot'em Up / Horizontal,Dual,Capcom,us,,,,1992-12-01 00:00:00,TaleSpin (USA).zip
3170,Gameboy,Bart Simpson's Escape from Camp Deadly,Ação,Imagineer,Acclaim,eu,1,133,2022-11-21 11:56:06,1993-01-01 00:00:00,Bart Simpson's Escape from Camp Deadly (USA  Europe).zip
66710,Gameboy,The Flintstones : King Rock Treasure Island,Ação,Taito,Taito,eu,1,133,2022-11-21 11:56:06,1993-01-01 00:00:00,Flintstones  The - King Rock Treasure Island (USA  Europe).zip
3156,Gameboy,Mega Man II,Ação,Capcom,Capcom,us,1,133,2022-11-21 11:56:06,1992-01-02 00:00:00,Mega Man II (USA).zip
3269,Gameboy,Mega Man IV,Shoot'em Up,Capcom,Capcom,us,1,133,2022-11-21 11:56:06,1993-01-01 00:00:00,Mega Man IV (USA).zip
3021,Gameboy,Castlevania : The Adventure,Plataforma,Konami,Konami,us,1,133,2022-11-21 11:56:06,1990-09-28 00:00:00,Castlevania - The Adventure (USA).zip
3398,Gameboy,Beavis and Butt-Head,Plataforma,Viacom New Media,GT Interactive,eu,1,133,2022-11-21 11:56:06,1996-01-01 00:00:00,Beavis and Butt-Head (USA  Europe).zip
70533,Gameboy,Speedy Gonzales,Ação,Citizen Software,Sunsoft,eu,1,133,2022-11-21 11:56:06,1993-01-01 00:00:00,Speedy Gonzales (USA  Europe).zip
3321,Gameboy,Balloon Kid,Ação,Nintendo,Nintendo,eu,1,133,2022-11-21 11:56:06,1990-10-02 00:00:00,Balloon Kid (USA  Europe).zip
3234,Gameboy,Mega Man III,Ação,Capcom,Capcom,us,1,133,2022-11-21 11:56:06,1992-01-01 00:00:00,Mega Man III (USA).zip
3176,Gameboy,Batman : Return of the Joker,Ação,Sunsoft,Sunsoft,eu,1,133,2022-11-21 11:56:06,1992-05-02 00:00:00,Batman - Return of the Joker (USA  Europe).zip
3331,Gameboy,Dragon's Lair : The Legend,Plataforma,MotiveTime  Ltd.,Ubisoft,us,1,133,2022-11-21 11:56:06,2001-01-30 00:00:00,Dragon's Lair - The Legend (USA).zip
3370,Gameboy,Home Alone,Ação,Manley & Associates  Inc.,Capstone Software,eu,1,133,2022-11-21 11:56:06,1991-01-01 00:00:00,Home Alone (USA  Europe).zip
3285,Gameboy,Ghostbusters II,Tiro / Corra e Atire,Kemco,Activision,eu,1,133,2022-11-21 11:56:06,1991-01-01 00:00:00,Ghostbusters II (USA  Europe).zip
3224,Gameboy,Judge Dredd,Plataforma / Tiro com rolagem,Probe Entertainment,Acclaim,eu,1,133,2022-11-21 11:56:06,1995-06-16 00:00:00,Judge Dredd (USA  Europe).zip
70098,Gameboy,The Punisher : The Ultimate Payback,Ação,Beam Software,LJN,us,1,133,2022-11-21 11:56:06,1995-06-16 00:00:00,Punisher  The - The Ultimate Payback (USA).zip
2956,Gameboy,Battletoads,Luta,Rareware,Tradewest,eu,1,133,2022-11-21 11:56:06,1991-01-01 00:00:00,Battletoads (USA  Europe).zip
3547,Gameboy,Felix the Cat,Ação,Hudson,Electro Brain Corp.,eu,1,133,2022-11-21 11:56:06,1993-01-01 00:00:00,Felix the Cat (USA  Europe).zip
3568,Gameboy,Bill & Ted's Excellent Game Boy Adventure,Aventura,LJN,LJN,eu,1,133,2022-11-21 11:56:06,1991-01-01 00:00:00,Bill & Ted's Excellent Game Boy Adventure (USA  Europe).zip
3017,Gameboy,The Final Fantasy Legend,Jogos de RPG,Square Enix,Square Enix,us,1,133,2022-11-21 11:56:06,1990-09-30 00:00:00,Final Fantasy Legend  The (USA).zip
3184,Gameboy,Jurassic Park Part 2 : The Chaos Continues,Plataforma / Tiro com rolagem,Ocean,Ocean,eu,1,133,2022-11-21 11:56:06,1990-09-30 00:00:00,Jurassic Park Part 2 - The Chaos Continues (USA  Europe) (En Fr De It).zip
3505,Gameboy,Skate or Die : Bad 'N Rad,Esporte / Skate,Palcom,Konami,us,1,133,2022-11-21 11:56:06,1990-09-01 00:00:00,Skate or Die - Bad 'N Rad (USA).zip
2969,Gameboy,Final Fantasy Adventure,Jogos de RPG / RPG de Ação,Square Enix,Square Enix,us,1,133,2022-11-21 11:56:06,1991-11-02 00:00:00,Final Fantasy Adventure (USA).zip
69564,Gameboy,Ninja Gaiden Shadow,Plataforma,Natsume,Tecmo,us,1,133,2022-11-21 11:56:06,1991-11-02 00:00:00,Ninja Gaiden Shadow (USA).zip
3044,Gameboy,Double Dragon,Esporte,Technos Japan Corp.,Tradewest,eu,1,133,2022-11-21 11:56:06,1990-07-20 00:00:00,Double Dragon (USA  Europe).zip
3295,Gameboy,Tiny Toon Adventures : Babs' Big Break,Plataforma,Konami,Konami,eu,1,133,2022-11-21 11:56:06,1990-07-20 00:00:00,Tiny Toon Adventures - Babs' Big Break (USA  Europe).zip
59724,Gameboy,Alien 3,Tiro / Corra e Atire,Bits Studios,LJN,eu,1,133,2022-11-21 11:56:06,1993-01-01 00:00:00,Alien 3 (USA  Europe).zip
3603,Gameboy,Star Trek : The Next Generation,Simulação,Spectrum Holobyte,Spectrum Holobyte,eu,1,133,2022-11-21 11:56:06,1993-01-01 00:00:00,Star Trek - The Next Generation (USA  Europe).zip
3404,Gameboy,Elevator Action,Plataforma / Tiro com rolagem,Taito,Taito,eu,1,133,2022-11-21 11:56:06,1991-01-01 00:00:00,Elevator Action (USA  Europe).zip
3512,Gameboy,WWF War Zone,Esporte / Luta Livre,Combat,Combat,eu,1,133,2022-11-21 11:56:06,1998-01-01 00:00:00,WWF War Zone (USA  Europe).zip
70030,Gameboy,Popeye 2,Plataforma,Copya System Ltd.,Activision,us,1,133,2022-11-21 11:56:06,1993-01-01 00:00:00,Popeye 2 (USA).zip
70191,Gameboy,The Ren & Stimpy Show : Space Cadet Adventures,Plataforma,Imagineer,THQ,us,1,133,2022-11-21 11:56:06,1992-01-01 00:00:00,Ren & Stimpy Show  The - Space Cadet Adventures (USA).zip
3261,Gameboy,Hook,Ação,Ukiyotei,Sony Electronic Publishing,us,1,133,2022-11-21 11:56:06,1992-04-02 00:00:00,Hook (USA).zip
3101,Gameboy,Ninja Boy,Luta,Culture Brain,Culture Brain,eu,1,133,2022-11-21 11:56:06,1990-01-01 00:00:00,Ninja Boy (USA  Europe).zip
3446,Gameboy,Blades of Steel,Esporte / Hóquei,Konami,Ultra Games,us,1,37,2022-11-20 22:56:24,1991-08-01 00:00:00,Blades of Steel (USA).zip
3569,Gameboy,Blaster Master Boy,Ação / Labirinto,Aicom,Sunsoft,us,1,48,2022-11-20 22:55:35,1991-01-01 00:00:00,Blaster Master Boy (USA).zip
3302,Gameboy,Road Rash,Jogos de RPG,Electronic Arts,Ocean,eu,1,48,2022-11-20 22:55:35,1991-01-01 00:00:00,Road Rash (USA  Europe).zip
2989,Gameboy,Mortal Kombat 3,Luta,Midway,Williams,us,1,48,2022-11-20 22:55:35,1995-01-01 00:00:00,Mortal Kombat 3 (USA).zip
70916,Gameboy,Tiny Toon Adventures : Wacky Sports,Esporte,Konami,Konami,us,1,48,2022-11-20 22:55:35,1994-01-01 00:00:00,Tiny Toon Adventures - Wacky Sports (USA).zip
70987,Gameboy,Toxic Crusaders,Plataforma,Realtime Associates,Bandai Namco,us,1,48,2022-11-20 22:55:35,1992-01-01 00:00:00,Toxic Crusaders (USA).zip
3583,Gameboy,Zool : Ninja of the 'Nth' Dimension,Plataforma / Tiro com rolagem,Gremlin Graphics Software,GameTek,us,1,48,2022-11-20 22:55:35,1993-01-01 00:00:00,Zool - Ninja of the 'Nth' Dimension (USA).zip
70945,Gameboy,Tom and Jerry : Frantic Antics!,Ação,Beam Software,HiTech Software,eu,1,48,2022-11-20 22:55:35,1993-01-01 00:00:00,Tom and Jerry - Frantic Antics! (USA  Europe).zip
3020,Gameboy,Tarzan,Quebra-cabeças,Eurocom,GameTek,eu,1,48,2022-11-20 22:55:35,1994-10-01 00:00:00,Tarzan (USA  Europe).zip
3664,Gameboy,Bubble Bobble Part 2,Plataforma,Taito,Taito,eu,1,48,2022-11-20 22:55:35,1993-01-01 00:00:00,Bubble Bobble Part 2 (USA  Europe).zip
70192,Gameboy,The Ren & Stimpy Show : Veediots!,Ação,THQ,THQ,eu,1,48,2022-11-20 22:55:35,1993-01-01 00:00:00,Ren & Stimpy Show  The - Veediots! (USA  Europe).zip
2967,Gameboy,Legend of Zelda : Link's Awakening  The,Jogos de RPG,Nintendo,Nintendo,eu,1,48,2022-11-20 22:55:35,1993-11-01 00:00:00,Legend of Zelda  The - Link's Awakening (USA  Europe).zip
70558,Gameboy,Spot,Estratégia,Software Creations,Arcadia Systems  Inc.,us,1,48,2022-11-20 22:55:35,1990-01-01 00:00:00,Spot (USA).zip
3207,Gameboy,RoboCop,Plataforma / Tiro com rolagem,Ocean,Ocean,us,1,48,2022-11-20 22:55:35,1990-12-01 00:00:00,RoboCop (USA).zip
142946,Gameboy,Snow Bros. Jr.,Plataforma,Toaplan,Capcom,us,1,48,2022-11-20 22:55:35,1992-01-01 00:00:00,Snow Bros. Jr. (USA).zip
70841,Gameboy,The Jungle Book,Ação,Eurocom,Virgin Interactive,eu,1,48,2022-11-20 22:55:35,1994-01-01 00:00:00,Jungle Book  The (USA  Europe).zip
3551,Gameboy,Skate or Die : Tour de Thrash,Esporte / Skate,Electronic Arts,Electronic Arts,us,1,48,2022-11-20 22:55:35,1991-06-01 00:00:00,Skate or Die - Tour de Thrash (USA).zip
69167,Gameboy,Maui Mallard,Plataforma,Bonsai Entertainment Corp,Sunsoft,us,1,48,2022-11-20 22:55:35,1998-08-01 00:00:00,Maui Mallard (USA).zip
3068,Gameboy,Prince of Persia,Ação,Broderbund Software,Virgin,us,1,48,2022-11-20 22:55:35,1992-01-01 00:00:00,Prince of Persia (USA).zip
3093,Gameboy,Batman Forever,Luta,Probe Entertainment,Acclaim,eu,2,128,2022-11-21 12:31:49,1992-01-01 00:00:00,Batman Forever (USA  Europe).zip
65221,Gameboy,Bo Jackson : Two Games in One,Esporte,Equilibrium,THQ,us,2,128,2022-11-21 12:31:49,1991-06-01 00:00:00,Bo Jackson - Two Games in One (USA).zip
66210,Gameboy,Centipede,Ação,Leaping Lizard Software  Inc.,Hasbro Interactive,us,2,128,2022-11-21 12:31:49,1992-12-01 00:00:00,Centipede (USA).zip
66416,Gameboy,Dig Dug,Ação,Namco,Namco,us,2,128,2022-11-21 12:31:49,1992-07-17 00:00:00,Dig Dug (USA).zip
3537,Gameboy,Captain America and the Avengers,Luta,Data East,Mindscape,us,2,128,2022-11-21 12:31:49,1994-01-01 00:00:00,Captain America and the Avengers (USA).zip
3351,Gameboy,Pit Fighter,Luta,THQ,THQ,eu,2,128,2022-11-21 12:31:49,1992-06-02 00:00:00,Pit Fighter (USA  Europe).zip
70438,Gameboy,The Simpsons Itchy & Scratchy : Miniature Golf Mad,Esporte / Golfe,Beam Software,Acclaim,eu,2,128,2022-11-21 12:31:49,1994-11-01 00:00:00,Simpsons Itchy & Scratchy  The - Miniature Golf Madness (USA  Europe).zip
3574,Gameboy,Star Trek : 25th Anniversary,Quebra-cabeças,Visual Concepts,Ultra Games,eu,2,128,2022-11-21 12:31:49,1992-01-01 00:00:00,Star Trek - 25th Anniversary (USA  Europe).zip
70976,Gameboy,Total Carnage,Shoot'em Up / Vertical,Midway,Malibu Games,eu,2,128,2022-11-21 12:31:49,1994-02-17 00:00:00,Total Carnage (USA  Europe).zip
3619,Gameboy,WWF Superstars,Esporte / Luta Livre,Rareware,LJN,eu,2,128,2022-11-21 12:31:49,1994-02-17 00:00:00,WWF Superstars (USA  Europe).zip
70539,Gameboy,Spider-Man 3 : Invasion of the Spider-Slayers,Ação,Bits Studios,LJN,eu,2,128,2022-11-21 12:31:49,1993-01-01 00:00:00,Spider-Man 3 - Invasion of the Spider-Slayers (USA  Europe).zip
3165,Gameboy,Alien vs Predator : The Last of His Clan,Ação,ASK Kodansha,Activision,us,2,128,2022-11-21 12:31:49,1993-11-02 00:00:00,Alien vs Predator - The Last of His Clan (USA).zip
66407,Gameboy,Dennis the Menace,Plataforma,Ocean,Ocean,us,2,128,2022-11-21 12:31:49,1994-02-01 00:00:00,Dennis the Menace (USA).zip
70970,Gameboy,Top Gun : Guts & Glory,Simulação,Distinctive Software,Konami,eu,2,128,2022-11-21 12:31:49,1993-01-01 00:00:00,Top Gun - Guts & Glory (USA  Europe).zip
3376,Gameboy,T2 : The Arcade Game,Tiro com Lightgun,LJN,Midway,eu,2,128,2022-11-21 12:31:49,1992-11-02 00:00:00,T2 - The Arcade Game (USA  Europe).zip
3008,Gameboy,Spider-Man 2,Plataforma,B.I.T.S.,LJN,eu,2,128,2022-11-21 12:31:49,1992-08-01 00:00:00,Spider-Man 2 (USA  Europe).zip
66351,Gameboy,CutThroat Island,Plataforma / Combate com rolagem,Software Creations Ltd.,Acclaim,eu,2,128,2022-11-21 12:31:49,1992-08-01 00:00:00,CutThroat Island (USA  Europe).zip
70940,Gameboy,Tom & Jerry,Plataforma,Beam Software,HiTech Software,eu,2,128,2022-11-21 12:31:49,1992-01-01 00:00:00,Tom & Jerry (USA  Europe).zip
3128,Gameboy,Earthworm Jim,Shoot'em Up,Shiny Entertainment,Playmates Interactive,us,2,128,2022-11-21 12:31:49,1995-09-02 00:00:00,Earthworm Jim (USA).zip
3636,Gameboy,The Adventures of Rocky and Bullwinkle and Friends,Shoot'em Up,Imagineer,THQ,us,2,128,2022-11-21 12:31:49,1992-01-01 00:00:00,Adventures of Rocky and Bullwinkle and Friends  The (USA).zip
3593,Gameboy,Home Alone 2 : Lost In New York,Plataforma,Imagineer,THQ,eu,2,128,2022-11-21 12:31:49,1992-10-01 00:00:00,Home Alone 2 - Lost In New York (USA  Europe).zip
3206,Gameboy,Darkwing Duck,Plataforma,Capcom,Capcom,eu,2,128,2022-11-21 12:31:49,1993-12-09 00:00:00,Darkwing Duck (Spain).zip
69563,Gameboy,Ninja Boy 2,Ação,Culture Brain,Culture Brain,eu,2,128,2022-11-21 12:31:49,1993-01-01 00:00:00,Ninja Boy 2 (USA  Europe).zip
66271,Gameboy,Cliffhanger,Ação,Malibu Games,Sony Electronic Publishing,eu,2,128,2022-11-21 12:31:49,1993-01-01 00:00:00,Cliffhanger (USA  Europe).zip
2982,Gameboy,Godzilla,Quebra-cabeças,Hudson,Toho Company,eu,2,128,2022-11-21 12:31:49,1993-01-01 00:00:00,Godzilla (USA  Europe).zip
3298,Gameboy,Double Dragon 3 : The Arcade Game,Briga de rua,Tecmo,Acclaim,eu,2,128,2022-11-21 12:31:49,1993-01-01 00:00:00,Double Dragon 3 - The Arcade Game (USA  Europe).zip
3476,Gameboy,Bonk's Adventure,Plataforma,Red Company,Hudson,us,2,128,2022-11-21 12:31:49,1992-01-01 00:00:00,Bonk's Adventure (USA).zip
3502,Gameboy,Chuck Rock,Ação,Core Design,Sony Electronic Publishing,eu,2,128,2022-11-21 12:31:49,1993-01-01 00:00:00,Chuck Rock (USA  Europe).zip
3279,Gameboy,The Bugs Bunny Crazy Castle 2,Quebra-cabeças,Kemco,Kemco,us,2,128,2022-11-21 12:31:49,1991-09-02 00:00:00,Bugs Bunny Crazy Castle 2  The (USA).zip
3603,Gameboy,Star Trek : The Next Generation,Simulação,Spectrum Holobyte,Spectrum Holobyte,eu,2,128,2022-11-21 12:31:49,1993-01-01 00:00:00,Star Trek - The Next Generation (Spain).zip
3322,Gameboy,Primal Rage,Luta,Probe Entertainment,Time Warner Interactive,eu,2,128,2022-11-21 12:31:49,1995-07-02 00:00:00,Primal Rage (USA  Europe).zip
69492,Gameboy,Gradius: The Interstellar Assault,Shoot'em Up / Horizontal,Konami,Konami,us,2,128,2022-11-21 12:31:49,1992-01-01 00:00:00,Gradius - The Interstellar Assault (USA).zip
3300,Gameboy,Tetris 2,Quebra-cabeças,Nintendo,Nintendo,us,2,128,2022-11-21 12:31:49,1993-12-02 00:00:00,Tetris 2 (USA).zip
70228,Gameboy,RoboCop vs. The Terminator,Plataforma / Tiro com rolagem,Unexpected Development,Interplay,us,2,128,2022-11-21 12:31:49,1994-01-01 00:00:00,RoboCop vs. The Terminator (USA).zip
2957,Gameboy,Battletoads-Double Dragon,Briga de rua,Rareware,Tradewest,us,2,128,2022-11-21 12:31:49,1993-01-01 00:00:00,Battletoads-Double Dragon (USA).zip
3323,Gameboy,Micro Machines,Corrida / Pilotagem,Codemasters,Codemasters,eu,2,128,2022-11-21 12:31:49,1993-01-01 00:00:00,Micro Machines (USA  Europe).zip
65228,Gameboy,Bubsy II,Ação,Images Software Ltd.,Accolade,us,2,128,2022-11-21 12:31:49,1994-01-01 00:00:00,Bubsy II (USA).zip
3672,Gameboy,Darkman,Luta,Ocean,Ocean,eu,2,128,2022-11-21 12:31:49,1992-01-01 00:00:00,Darkman (USA  Europe).zip
70444,Gameboy,The Simpsons : Bart vs. the Juggernauts,Ação,Imagineer,Acclaim,eu,2,128,2022-11-21 12:31:49,1992-01-01 00:00:00,Simpsons  The - Bart vs. the Juggernauts (USA  Europe).zip
3166,Gameboy,Stargate,Quebra-cabeças,Probe Entertainment,Acclaim,eu,2,128,2022-11-21 12:31:49,1994-12-01 00:00:00,Stargate (USA  Europe).zip
70542,Gameboy,Spider-Man - X-Men - Arcade's Revenge,Ação,Unexpected Development,LJN,eu,2,128,2022-11-21 12:31:49,1994-01-01 00:00:00,Spider-Man - X-Men (USA  Europe).zip
3490,Gameboy,Beetlejuice,Quebra-cabeças,Rareware,LJN,us,2,128,2022-11-21 12:31:49,1992-01-01 00:00:00,Beetlejuice (USA).zip
3311,Gameboy,Taz-Mania 2,Plataforma,Beam Software,THQ,us,2,128,2022-11-21 12:31:49,1997-01-01 00:00:00,Taz-Mania 2 (USA).zip
3185,Gameboy,Mickey's Ultimate Challenge,Corrida / Pilotagem,Designer Software,HiTech Software,eu,2,128,2022-11-21 12:31:49,1994-05-02 00:00:00,Mickey's Ultimate Challenge (USA  Europe).zip
3188,Gameboy,The Flash,Plataforma / Combate com rolagem,Equilibrium,THQ,eu,2,128,2022-11-21 12:31:49,1994-05-02 00:00:00,Flash  The (USA  Europe).zip
3550,Gameboy,Jungle Strike,Ação,Ocean,Malibu Games,eu,2,128,2022-11-21 12:31:49,1995-06-02 00:00:00,Jungle Strike (USA  Europe).zip
3137,Gameboy,Star Wars,Plataforma,NMS Software,Capcom,us,2,128,2022-11-21 12:31:49,1991-01-01 00:00:00,Star Wars (USA).zip
3365,Gameboy,Taz-Mania,Ação / Aventura,SEGA,SEGA,eu,2,128,2022-11-21 12:31:49,1992-01-01 00:00:00,Taz-Mania (USA  Europe).zip
70849,Gameboy,The Lion King,Ação,Dark Technologies,Virgin,us,2,128,2022-11-21 12:31:49,1995-01-01 00:00:00,Lion King  The (USA).zip
59748,Gameboy,Zen : Intergalactic Ninja,Plataforma,Konami,Konami,us,2,128,2022-11-21 12:31:49,1993-01-01 00:00:00,Zen - Intergalactic Ninja (USA).zip
